timestamp,x,y,angle,speed,lateral_offset,steering_input,acceleration_input,nearest_hazard_type,nearest_hazard_distance,target_path_x,target_path_y,current_path_segment
1747502688.7121658,1018.1688709342403,431.74684567413436,0.7220395606363468,3.5,-17.68976097115018,0.7220395606363468,3.5,plothole,112.68516206317145,400.0,450.0,0
1747502688.7276473,1021.5434648403719,431.2928789877748,1.6628031754253016,3.5,-18.253154325865637,0.9407636147889491,0.0,plothole,109.84567789830706,400.0,450.0,0
1747502688.743517,1024.922939792442,430.9366047860325,2.581341892268347,3.5,-18.707121012225173,0.9185387168430452,0.0,plothole,106.99001882247504,400.0,450.0,0
1747502688.7596505,1028.3054363083397,430.66658283193846,3.4641762519790493,3.5,-19.06339521396751,0.8828343597106993,0.0,plothole,104.1233838293874,400.0,450.0,0
1747502688.7760775,1031.9010805719631,430.4596765998947,4.301136304175777,3.5,-19.333417168061544,0.83696005219673,0.0,plothole,101.07256426436778,400.0,450.0,0
1747502688.7925456,1035.285807271129,430.33114810945193,5.086808118631266,3.5,-19.540323400105308,0.7856718144554975,0.0,plothole,98.20126932901378,400.0,450.0,0
1747502688.8082545,1038.6706426866679,430.2578629436928,5.814004636348751,3.5,-19.66885189054807,0.7271965177174877,0.0,plothole,95.33490735259619,400.0,450.0,0
1747502688.8242285,1042.0553072480309,430.23091246321786,6.47992384377042,3.5,-19.742137056307172,0.6659192074216662,0.0,plothole,92.4788473243625,400.0,450.0,0
1747502688.8402383,1045.439748869411,430.2421831283171,7.0834564936819255,3.5,-19.769087536782138,0.6035326499115001,0.0,plothole,89.63855971897601,400.0,450.0,0
1747502688.8562841,1048.8240764493949,430.28436193852497,7.624877366156841,3.5,-19.757816871682905,0.5414208724749301,0.0,plothole,86.81967957290082,400.0,450.0,0
1747502688.872856,1052.2085019810033,430.3509237859925,8.105573055477974,3.5,-19.715638061475033,0.4806956893211236,0.0,plothole,84.02807847716116,400.0,450.0,0
1747502688.8889732,1055.5932926631206,430.43610520732136,8.52780369403447,3.5,-19.649076214007493,0.4222306385564991,0.0,plothole,81.2699428878731,400.0,450.0,0
1747502688.9057906,1058.978733224375,430.53486826347364,8.894495795864927,3.5,-19.56389479267864,0.3666921018304663,0.0,plothole,78.55185711753671,400.0,450.0,0
1747502688.9210417,1062.3650978868864,430.6428575708803,9.209063394784518,3.5,-19.46513173652636,0.31456759891958086,0.0,plothole,75.88088988906625,400.0,450.0,0
1747502688.9374845,1065.75263092353,430.75635288693934,9.475254767756113,3.5,-19.357142429119676,0.2661913729716048,0.0,plothole,73.26468339325848,400.0,450.0,0
1747502688.953653,1069.1415345209793,430.8722191335459,9.697022209081833,3.5,-19.24364711306066,0.22176744132571002,0.0,plothole,70.71154335568605,400.0,450.0,0
1747502688.969262,1072.531962586256,430.98785532129637,9.878412515003504,3.5,-19.12778086645409,0.18139030592166705,0.0,plothole,68.23052763916441,400.0,450.0,0
1747502688.9857435,1075.9240191738445,431.10114350384606,10.02347602842691,3.5,-19.012144678703635,0.14506351342339485,0.0,plothole,65.83152931854981,400.0,450.0,0
1747502689.0018692,1079.3177603222018,431.2103986319541,10.136192268381897,3.5,-18.89885649615394,0.11271623995497748,0.0,plothole,63.52534790817476,400.0,450.0,0
1747502689.0170465,1082.7131982413052,431.31431997476784,10.220410324651555,3.5,-18.789601368045908,0.08421805626966261,0.0,plothole,61.32373948897354,400.0,450.0,0
1747502689.033116,1086.1103069636595,431.41194461796624,10.27980233535782,3.5,-18.68568002523216,0.059392010706261544,0.0,plothole,59.23943298095423,400.0,450.0,0
1747502689.0494714,1089.509028743571,431.50260342288067,10.317828487088613,3.5,-18.588055382033758,0.03802615173080426,0.0,plothole,57.28609606980359,400.0,450.0,0
1747502689.065453,1092.909280652469,431.58587972862074,10.337712087149317,3.5,-18.497396577119332,0.019883600060694562,0.0,plothole,55.47823101377929,400.0,450.0,0
1747502689.081574,1096.3109609647172,431.6615709939895,10.342423359403412,3.5,-18.41412027137926,0.004711272254098731,0.0,plothole,53.830978898625524,400.0,450.0,0
1747502689.0979216,1099.9266421856323,431.73390865993696,10.334670712032088,3.5,-18.33842900601047,-0.007752647371319199,0.0,plothole,52.273848788767644,400.0,450.0,0
1747502689.1147354,1103.330901631349,431.7940633602801,10.316223388716603,3.5,-18.266091340063042,-0.01844732331548471,0.0,plothole,51.00657965141803,400.0,450.0,0
1747502689.1304448,1106.7362197464022,431.8469825445673,10.290076332338058,3.5,-18.20593663971988,-0.026147056378533762,0.0,plothole,49.9463808166211,400.0,450.0,0
1747502689.146719,1110.1424715334313,431.8930047511913,10.258142875575338,3.5,-18.15301745543269,-0.031933456762715196,0.0,plothole,49.10655617469133,400.0,450.0,0
1747502689.162213,1113.5495356632155,431.9325357718617,10.2220930536854,3.5,-18.106995248808687,-0.03604982188994654,0.0,plothole,48.498346440713675,400.0,450.0,0
1747502689.1786416,1116.957296682114,431.9660287571351,10.183366898577415,3.5,-18.067464228138306,-0.038726155107980276,0.0,plothole,48.13024451258319,400.0,450.0,0
1747502689.1947143,1120.3656465966342,431.9939670495073,10.143189592761715,3.5,-18.03397124286488,-0.040177305815689124,0.0,plothole,48.007425436878194,400.0,450.0,0
1747502689.2101853,1123.7744859195589,432.01684957234477,10.102587873530945,3.5,-18.00603295049268,-0.0406017192307786,0.0,plothole,48.131377176639546,400.0,450.0,0
1747502689.2262135,1127.183724264354,432.0351785870788,10.06240716058096,3.5,-17.983150427655232,-0.04018071294999004,0.0,plothole,48.49979368491882,400.0,450.0,0
1747502689.242595,1130.5932805717057,432.04944962080145,10.023328958849817,3.5,-17.964821412921196,-0.039078201731143736,0.0,plothole,49.106749790012934,400.0,450.0,0
1747502689.2581606,1134.0030830457417,432.06014336118716,9.98588816194417,3.5,-17.950550379198546,-0.03744079690565627,0.0,plothole,49.94312955087884,400.0,450.0,0
1747502689.2746603,1137.4130688691523,432.06771931494427,9.950489949584167,3.5,-17.93985663881284,-0.03539821236000762,0.0,plothole,50.99724011270422,400.0,450.0,0
1747502689.290885,1140.8231837571461,432.07261102914316,9.917426034643436,3.5,-17.93228068505573,-0.033063914940726136,0.0,plothole,52.25552215170837,400.0,450.0,0
1747502689.3066432,1144.2333814007281,432.075222681138,9.886890071369463,3.5,-17.92738897085684,-0.030535963273962352,0.0,plothole,53.70326857069008,400.0,450.0,0
1747502689.3230517,1147.3514821492254,433.5942083588947,11.610065299114417,3.5,-17.924777318862027,1.723175227744946,0.0,plothole,53.86651161526122,400.0,450.0,0
1747502689.3389823,1150.6428832175295,435.21026471803907,12.960480740136454,3.5,-16.40579164110528,1.3504154410220508,0.0,plothole,54.268837084567124,400.0,450.0,0
1747502689.3558185,1153.7325093046377,436.7095242043432,13.955148934663457,3.5,-14.78973528196093,0.9946681945270086,0.0,plothole,54.88121243742538,400.0,450.0,0
1747502689.3713336,1156.8222101088145,438.17592115110386,14.638950616842086,3.5,-13.29047579565679,0.6838016821786255,0.0,plothole,55.72368193915726,400.0,450.0,0
1747502689.3867898,1159.9197936342066,439.5960253275709,15.04171091425672,3.5,-11.824078848896136,0.4027602974146305,0.0,plothole,56.798513124270556,400.0,450.0,0
1747502689.4030552,1163.225960317353,441.04367897996923,15.193031763894481,3.5,-10.403974672429115,0.15132084963775583,0.0,plothole,58.19002141925247,400.0,450.0,0
1747502689.4196334,1166.3577516679961,442.33453136388994,15.109097012390013,3.5,-8.95632102003077,-0.08393475150447216,0.0,plothole,59.73046682631393,400.0,450.0,0
1747502689.436093,1169.7086919019682,443.626403173407,14.833536155418603,3.5,-7.665468636110063,-0.2755608569714241,0.0,plothole,61.59539428162089,400.0,450.0,0
1747502689.4523063,1172.8873995684075,444.75733745807366,14.382245480032314,3.5,-6.373596826592973,-0.4512906753863035,0.0,plothole,63.554089531299965,400.0,450.0,0
1747502689.4682977,1176.090458745484,445.80296574977405,13.795922730037532,3.5,-5.242662541926336,-0.5863227499947925,0.0,plothole,65.69304920453895,400.0,450.0,0
1747502689.484335,1179.3173551976427,446.760736322185,13.10012918561074,3.5,-4.197034250225954,-0.695793544426806,0.0,plothole,67.99556807238702,400.0,450.0,0
1747502689.500179,1182.5668192023165,447.62950508356334,12.318884643577945,3.5,-3.2392636778150177,-0.7812445420327947,0.0,plothole,70.44470034168941,400.0,450.0,0
1747502689.5167065,1185.8370293597684,448.4094232005642,11.474459749686972,3.5,-2.3704949164366553,-0.8444248938909595,0.0,plothole,73.02382472481194,400.0,450.0,0
1747502689.532838,1189.1258024457727,449.101810778434,10.587215710249087,3.5,-1.5905767994357802,-0.8872440394378884,0.0,plothole,75.71706981218762,400.0,450.0,0
1747502689.548581,1192.4380079022073,449.6665186802421,9.67549745040714,3.5,-0.8981892215659855,-0.9117182598419618,0.0,plothole,78.53270069096283,400.0,450.0,0
1747502689.564178,1195.758790649389,450.17837993685396,8.762537688217169,3.5,-0.33348131975787965,-0.9129597621899848,0.0,plothole,81.41697233285329,400.0,450.0,0
1747502689.5805929,1199.087247430639,450.6377005823194,7.8570829792781245,3.5,0.1783799368539576,-0.9054547089390326,0.0,plothole,84.36194244591962,400.0,450.0,0
1747502689.5962007,1202.422437839304,451.04526031775686,6.966993225197593,3.5,0.6377005823193826,-0.8900897540805204,0.0,plothole,87.36037551109992,400.0,450.0,0
1747502689.612528,1205.76874897511,451.3523744034969,6.099233304514406,3.5,1.0452603177568562,-0.8677599206831985,0.0,plothole,90.42657105670234,400.0,450.0,0
1747502689.6281035,1209.1205166788088,451.5962331415392,5.268033349910195,3.5,1.352374403496924,-0.8311999546042159,0.0,plothole,93.53737469507918,400.0,450.0,0
1747502689.6448405,1212.4762352092032,451.78230744166245,4.48010403876026,3.5,1.5962331415391873,-0.7879293111499237,0.0,plothole,96.68553279464685,400.0,450.0,0
1747502689.6602755,1215.8346585329468,451.91614208064703,3.740577745506414,3.5,1.7823074416624536,-0.7395262932538458,0.0,plothole,99.86483290809095,400.0,450.0,0
1747502689.6769536,1219.1947879828813,452.0032595138812,3.053156068952089,3.5,1.9161420806470346,-0.6874216765543224,0.0,plothole,103.06999292139227,400.0,450.0,0
1747502689.6924021,1222.5558513151504,452.0490780760002,2.420259819542207,3.5,2.0032595138811757,-0.632896249409896,0.0,plothole,106.29655062783918,400.0,450.0,0
1747502689.7087488,1225.9172763815097,452.0588441574787,1.8431776483679445,3.5,2.049078076000228,-0.5770821711742542,0.0,plothole,109.54075782964615,400.0,450.0,0
1747502689.7247708,1229.2786621101393,452.0375775397066,1.3222104519721345,3.5,2.0588441574786884,-0.5209671963958158,0.0,plothole,112.79948165851611,400.0,450.0,0
1747502689.7401223,1232.6397489413037,451.99002881320354,0.856809486025222,3.5,2.0375775397066036,-0.4654009659469125,0.0,plothole,116.07011470419543,400.0,450.0,0
1747502689.756737,1236.0003903370941,451.9206476665152,0.44570676431792183,3.5,1.990028813203537,-0.41110272170729445,0.0,plothole,119.35049470289673,400.0,450.0,0
