timestamp,lidar_points,camera_view
1747502702.7150643,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 93.56048304553465), (23.33333333333333, 72.12045411014266), (29.16666666666667, 69.93659039724788), (35.0, 74.81109393317892), (40.83333333333333, 81.05966867422434), (46.66666666666667, 90.19884161506712), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_860.npy
1747502702.7954788,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 77.06308756278541), (23.33333333333333, 62.67314949406645), (29.16666666666667, 53.31511565145386), (35.0, 57.58753417359128), (40.83333333333333, 63.07008451770702), (46.66666666666667, 72.18104158561965), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_865.npy
1747502702.8763323,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 66.9656295619882), (23.33333333333333, 55.63084337387065), (29.16666666666667, 48.277910440918866), (35.0, 42.28019886594995), (40.83333333333333, 41.71719573116865), (46.66666666666667, 48.102737597581054), (52.5, 56.66400572910563), (58.33333333333333, 70.2226018928214), (64.16666666666667, 180), (70.0, 180)]",camera_frame_870.npy
1747502702.955938,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 52.77116492054995), (29.16666666666667, 45.53356895073872), (35.0, 40.39708940665522), (40.83333333333333, 37.10326994329121), (46.66666666666667, 34.22543569394228), (52.5, 32.29802927121919), (58.33333333333333, 30.77247050805127), (64.16666666666667, 40.35844357084681), (70.0, 63.88478403002427)]",camera_frame_875.npy
1747502716.479013,"[(-70.0, 70.49381120411454), (-64.16666666666666, 67.37166719524802), (-58.333333333333336, 65.32465191587272), (-52.5, 63.981862704930755), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_880.npy
1747502716.560367,"[(-70.0, 70.49381120411454), (-64.16666666666666, 67.37166719524802), (-58.333333333333336, 65.32465191587272), (-52.5, 63.981862704930755), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_885.npy
1747502716.641624,"[(-70.0, 70.49381120411454), (-64.16666666666666, 67.37166719524802), (-58.333333333333336, 65.32465191587272), (-52.5, 63.981862704930755), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_890.npy
1747502716.7244036,"[(-70.0, 70.49381120411454), (-64.16666666666666, 67.37166719524802), (-58.333333333333336, 65.32465191587272), (-52.5, 63.981862704930755), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_895.npy
1747502716.8050895,"[(-70.0, 70.49381120411454), (-64.16666666666666, 67.37166719524802), (-58.333333333333336, 65.32465191587272), (-52.5, 63.981862704930755), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_900.npy
1747502716.8846395,"[(-70.0, 70.49381120411454), (-64.16666666666666, 67.37166719524802), (-58.333333333333336, 65.32465191587272), (-52.5, 63.981862704930755), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_905.npy
1747502716.9668684,"[(-70.0, 70.49381120411454), (-64.16666666666666, 67.37166719524802), (-58.333333333333336, 65.32465191587272), (-52.5, 63.981862704930755), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_910.npy
1747502717.0493784,"[(-70.0, 70.49381120411454), (-64.16666666666666, 67.37166719524802), (-58.333333333333336, 65.32465191587272), (-52.5, 63.981862704930755), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_915.npy
1747502717.128757,"[(-70.0, 70.49381120411454), (-64.16666666666666, 67.37166719524802), (-58.333333333333336, 65.32465191587272), (-52.5, 63.981862704930755), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_920.npy
1747502717.2099252,"[(-70.0, 70.49381120411454), (-64.16666666666666, 67.37166719524802), (-58.333333333333336, 65.32465191587272), (-52.5, 63.981862704930755), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_925.npy
1747502717.2890685,"[(-70.0, 70.49381120411454), (-64.16666666666666, 67.37166719524802), (-58.333333333333336, 65.32465191587272), (-52.5, 63.981862704930755), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_930.npy
1747502717.3706694,"[(-70.0, 70.49381120411454), (-64.16666666666666, 67.37166719524802), (-58.333333333333336, 65.32465191587272), (-52.5, 63.981862704930755), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_935.npy
1747502717.450519,"[(-70.0, 70.49381120411454), (-64.16666666666666, 67.37166719524802), (-58.333333333333336, 65.32465191587272), (-52.5, 63.981862704930755), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_940.npy
1747502717.529984,"[(-70.0, 70.49381120411454), (-64.16666666666666, 67.37166719524802), (-58.333333333333336, 65.32465191587272), (-52.5, 63.981862704930755), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_945.npy
1747502717.6103647,"[(-70.0, 70.49381120411454), (-64.16666666666666, 67.37166719524802), (-58.333333333333336, 65.32465191587272), (-52.5, 63.981862704930755), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_950.npy
1747502717.6907349,"[(-70.0, 70.49381120411454), (-64.16666666666666, 67.37166719524802), (-58.333333333333336, 65.32465191587272), (-52.5, 63.981862704930755), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_955.npy
1747502717.7714477,"[(-70.0, 70.49381120411454), (-64.16666666666666, 67.37166719524802), (-58.333333333333336, 65.32465191587272), (-52.5, 63.981862704930755), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_960.npy
1747502717.8525686,"[(-70.0, 70.49381120411454), (-64.16666666666666, 67.37166719524802), (-58.333333333333336, 65.32465191587272), (-52.5, 63.981862704930755), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_965.npy
1747502717.9348414,"[(-70.0, 70.49381120411454), (-64.16666666666666, 67.37166719524802), (-58.333333333333336, 65.32465191587272), (-52.5, 63.981862704930755), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_970.npy
1747502718.015786,"[(-70.0, 70.49381120411454), (-64.16666666666666, 67.37166719524802), (-58.333333333333336, 65.32465191587272), (-52.5, 63.981862704930755), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_975.npy
1747502718.09775,"[(-70.0, 70.49381120411454), (-64.16666666666666, 67.37166719524802), (-58.333333333333336, 65.32465191587272), (-52.5, 63.981862704930755), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_980.npy
1747502718.1783926,"[(-70.0, 70.49381120411454), (-64.16666666666666, 67.37166719524802), (-58.333333333333336, 65.32465191587272), (-52.5, 63.981862704930755), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_985.npy
1747502718.2587025,"[(-70.0, 70.49381120411454), (-64.16666666666666, 67.37166719524802), (-58.333333333333336, 65.32465191587272), (-52.5, 63.981862704930755), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_990.npy
1747502718.3384998,"[(-70.0, 70.49381120411454), (-64.16666666666666, 67.37166719524802), (-58.333333333333336, 65.32465191587272), (-52.5, 63.981862704930755), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_995.npy
1747502718.418746,"[(-70.0, 70.49381120411454), (-64.16666666666666, 67.37166719524802), (-58.333333333333336, 65.32465191587272), (-52.5, 63.981862704930755), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_1000.npy
1747502718.5012822,"[(-70.0, 69.7489533797675), (-64.16666666666666, 66.63882889846961), (-58.333333333333336, 64.61093877140868), (-52.5, 63.2962344921555), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_1005.npy
1747502718.5827186,"[(-70.0, 67.37044728618072), (-64.16666666666666, 64.25556954694761), (-58.333333333333336, 62.24973202177153), (-52.5, 67.20020904068208), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_1010.npy
1747502718.6631684,"[(-70.0, 62.97727580419147), (-64.16666666666666, 60.29325682355855), (-58.333333333333336, 58.56348817771245), (-52.5, 93.75693596286754), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_1015.npy
1747502718.7435155,"[(-70.0, 56.99152591278238), (-64.16666666666666, 54.72807393517589), (-58.333333333333336, 75.8426704653718), (-52.5, 122.003915392884), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_1020.npy
1747502718.8247106,"[(-70.0, 56.54045719818003), (-64.16666666666666, 72.24442624932689), (-58.333333333333336, 99.04708273734416), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_1025.npy
1747502718.9035683,"[(-70.0, 74.18436404245637), (-64.16666666666666, 94.48227229771676), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_1030.npy
1747502718.984198,"[(-70.0, 73.65815231453949), (-64.16666666666666, 87.47395316889002), (-58.333333333333336, 109.32038283822033), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_1035.npy
1747502719.0644855,"[(-70.0, 58.013105219832376), (-64.16666666666666, 63.275197305941234), (-58.333333333333336, 71.34645851257203), (-52.5, 81.77066249383788), (-46.66666666666667, 96.35185756126008), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_1040.npy
1747502719.1456416,"[(-70.0, 49.89601039239547), (-64.16666666666666, 52.18353177378046), (-58.333333333333336, 55.55671258192052), (-52.5, 59.5648859432728), (-46.66666666666667, 64.77129882268784), (-40.83333333333333, 72.00349327189934), (-35.0, 83.09848188990215), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_1045.npy
1747502719.2275405,"[(-70.0, 46.81258153340877), (-64.16666666666666, 48.05528102248424), (-58.333333333333336, 50.167526621744095), (-52.5, 52.87959361168419), (-46.66666666666667, 56.104564107836545), (-40.83333333333333, 61.060213761949484), (-35.0, 68.07447534363189), (-29.166666666666664, 77.36327022365126), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_1050.npy
1747502719.3088171,"[(-70.0, 45.64574620273303), (-64.16666666666666, 46.96729148345012), (-58.333333333333336, 48.76800992636889), (-52.5, 51.489703627452286), (-46.66666666666667, 55.322136904540685), (-40.83333333333333, 59.73180127642737), (-35.0, 66.80323891474656), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_1055.npy
1747502719.3868725,"[(-70.0, 44.34703330833877), (-64.16666666666666, 45.396499914317836), (-58.333333333333336, 47.56171218848502), (-52.5, 49.84821980597674), (-46.66666666666667, 53.67182678053295), (-40.83333333333333, 58.090317283469), (-35.0, 64.44684906834883), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_1060.npy
1747502719.4676476,"[(-70.0, 42.51861822591962), (-64.16666666666666, 43.801011364718846), (-58.333333333333336, 45.598512007553), (-52.5, 47.8531085514168), (-46.66666666666667, 51.07597124784365), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_1065.npy
