timestamp,x,y,angle,speed,lateral_offset,steering_input,acceleration_input,nearest_hazard_type,nearest_hazard_distance,target_path_x,target_path_y,current_path_segment
1747503026.8672783,3086.152745658393,1499.7449419932284,5.601968720435497,1.0,-0.3546274450643523,-0.5095713750618245,0.0,speedbreaker,33.84821533038701,2200.0,1500.0,4
1747503026.8842967,3087.108922950894,1499.8305281212283,5.1148366241598815,1.0,-0.2550580067716055,-0.4871320962756158,0.0,speedbreaker,32.891513649692826,2200.0,1500.0,4
1747503026.900752,3088.125562887858,1499.913251990637,4.651901916797628,1.0,-0.1694718787716738,-0.4629347073622512,0.0,speedbreaker,31.874555156629622,2200.0,1500.0,4
1747503026.9197059,3089.262484519047,1499.9969729828338,4.21156304336397,1.0,-0.08674800936296378,-0.4403388734336602,0.0,speedbreaker,30.737515630002548,2200.0,1500.0,4
1747503026.938728,3090.3999896862324,1500.072351989374,3.791273915561644,1.0,-0.0030270171662323264,-0.4202891278023344,0.0,speedbreaker,29.60009873945549,2200.0,1500.0,4
1747503026.957644,3091.5379932025708,1500.1397908268573,3.391419296271875,1.0,0.07235198937405585,-0.3998546192897834,0.0,speedbreaker,28.462350085897363,2200.0,1500.0,4
1747503026.974468,3092.5565839092433,1500.1933909414117,3.012230896807612,1.0,0.13979082685727917,-0.37918839946425464,0.0,speedbreaker,27.44409748537243,2200.0,1500.0,4
1747503026.9903634,3093.51555293962,1500.2378701363052,2.655607110046686,1.0,0.19339094141173518,-0.35662378676093454,0.0,speedbreaker,26.485515254489698,2200.0,1500.0,4
1747503027.0070515,3094.474764759696,1500.2767633777148,2.321904837508027,1.0,0.2378701363052187,-0.3337022725386589,0.0,speedbreaker,25.526735632275873,2200.0,1500.0,4
1747503027.0231738,3095.434173837333,1500.3104415865103,2.010432546852312,1.0,0.27676337771481485,-0.311472290655729,0.0,speedbreaker,24.56778763000443,2200.0,1500.0,4
1747503027.039575,3096.4537140233433,1500.3410652556383,1.7204614701863739,1.0,0.310441586510251,-0.28997107666594957,0.0,speedbreaker,23.548755992686814,2200.0,1500.0,4
1747503027.061368,3097.7732909255633,1500.3744838002945,1.450716794692767,1.0,0.3410652556383411,-0.26974467549359815,0.0,speedbreaker,22.229863571248707,2200.0,1500.0,4
1747503027.0773594,3098.7330809511845,1500.3945613180197,1.1983759438093733,1.0,0.37448380029445616,-0.2523408508833995,0.0,speedbreaker,21.270578846438266,2200.0,1500.0,4
1747503027.0943916,3099.752936128448,1500.4117490290039,0.9655195186797476,1.0,0.39456131801966876,-0.23285642512962568,0.0,speedbreaker,20.251250151079564,2200.0,1500.0,4
1747503027.1114893,3100.772848503134,1500.4251186947329,0.7510268198190749,1.0,0.4117490290038859,-0.21449269886068123,0.0,speedbreaker,19.231850680266103,2200.0,1500.0,4
1747503027.1273715,3101.732803602238,1500.4344035051074,0.5541549396670211,1.0,0.42511869473287334,-0.19687188015205948,0.0,speedbreaker,18.272360839247145,2200.0,1500.0,4
1747503027.1436563,3102.6927831160606,1500.4406751110967,0.3743115729447515,1.0,0.43440350510741155,-0.17984336672228096,0.0,speedbreaker,17.31282619393084,2200.0,1500.0,4
